chemical_compound,chemical_structure,classification,physical_properties,linked_sg_pollutant,year,classification_encoded_scaled,classification_encoded_scaled,physical_properties_encoded_scaled,linked_sg_pollutant_encoded_scaled,C_scaled,H_scaled,O_scaled,N_scaled,Cl_scaled,Br_scaled,S_scaled,carbon_chain_length_scaled,hydrogen_count_scaled,oxygen_count_scaled,halogen_count_scaled,is_halogenated_scaled,is_chlorinated_scaled,is_brominated_scaled,has_oxygen_scaled,CH_ratio_scaled,molecular_size_proxy_scaled,degree_of_unsaturation_scaled,compound_risk_index_scaled,compound_count_scaled,avg_carbon_chain_scaled,avg_halogen_count_scaled,pct_halogenated_scaled,pct_gas_phase_scaled,avg_mol_size_scaled,avg_unsaturation_scaled,sg_avg_concentration_scaled,sg_max_concentration_scaled,compound_density_per_unit_conc_scaled,pollution_composite_index_scaled,industry_pressure_index_scaled,vehicle_norm_scaled,env_pressure_score_scaled,year_index_scaled,pm10_scaled,pm25_scaled,chemical_manufacturing_scaled,electronics_mfg_scaled,vehicle_population_scaled,hdb_construction_units_scaled,chain_vs_group_avg_scaled,size_vs_group_avg_scaled,unsat_vs_group_avg_scaled,halogen_x_concentration_scaled,chain_x_concentration_scaled,conc_vs_sg_avg_scaled,conc_vs_sg_max_pct_scaled,pollutant_concentration,classification_encoded,classification_encoded,is_env_relevant
pentanal,C4H9CHO,aldehyde,solid,ozone,2013,0.25,0.25,1.0,0.6666666666666666,0.5,0.10256410256410256,0.25,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.15000000000000002,0.923076923076923,0.8554502369668247,0.3157894736842106,0.2500743383883428,0.0,0.0,0.38030560271646857,0.2847272513749979,0.813188750771401,1.0,1.0,0.0,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.489477503628447,0.18946225235305733,0.1231837606837607,0.0,0.4786885245901639,0.7815126050420167,0.8454918032786884,58.4,2,2,0
pentanal,C4H9CHO,aldehyde,solid,ozone,2014,0.25,0.25,1.0,0.6666666666666666,0.5,0.10256410256410256,0.25,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.15000000000000002,0.923076923076923,0.8554502369668247,0.3157894736842106,0.2500743383883428,0.0,0.0,0.38030560271646857,0.2847272513749979,0.813188750771401,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.489477503628447,0.18946225235305733,0.1231837606837607,0.0,0.5,1.0,1.0,61.0,2,2,0
ethanoic acid,C2H5COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2008,0.375,0.375,0.5,0.3333333333333333,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.08750000000000001,0.923076923076923,0.8507109004739337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.29999999999999993,0.0760684745167731,0.0,0.0,0.1377049180327869,0.34933973589435763,0.4048507462686568,28.0,3,3,0
ethanoic acid,C2H5COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2009,0.375,0.375,0.5,0.3333333333333333,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.08750000000000001,0.923076923076923,0.8507109004739337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.29999999999999993,0.0760684745167731,0.0,0.0,0.130327868852459,0.22328931572629035,0.2425373134328357,26.5,3,3,0
ethanoic acid,C2H5COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2010,0.375,0.375,0.5,0.3333333333333333,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.08750000000000001,0.923076923076923,0.8507109004739337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.29999999999999993,0.0760684745167731,0.0,0.0,0.14655737704918034,0.5006002400960383,0.5996268656716417,29.8,3,3,0
ethanoic acid,C2H5COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2011,0.375,0.375,0.5,0.3333333333333333,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.08750000000000001,0.923076923076923,0.8507109004739337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.29999999999999993,0.0760684745167731,0.0,0.0,0.15344262295081967,0.6182472989195676,0.7511194029850743,31.2,3,3,0
ethanoic acid,C2H5COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2012,0.375,0.375,0.5,0.3333333333333333,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.08750000000000001,0.923076923076923,0.8507109004739337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.29999999999999993,0.0760684745167731,0.0,0.0,0.15098360655737705,0.5762304921968786,0.6970149253731344,30.7,3,3,0
ethanoic acid,C2H5COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2013,0.375,0.375,0.5,0.3333333333333333,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.08750000000000001,0.923076923076923,0.8507109004739337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.29999999999999993,0.0760684745167731,0.0,0.0,0.1578688524590164,0.6938775510204082,0.8485074626865674,32.1,3,3,0
ethanoic acid,C2H5COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2014,0.375,0.375,0.5,0.3333333333333333,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,0.30000000000000004,0.05128205128205129,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.08750000000000001,0.923076923076923,0.8507109004739337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.29999999999999993,0.0760684745167731,0.0,0.0,0.16475409836065574,0.8115246098439375,1.0,33.5,3,3,0
propanoic acid,C3H7COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2008,0.375,0.375,0.5,0.3333333333333333,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.923076923076923,0.8530805687203792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.39999999999999997,0.11403826323526187,0.0,0.0,0.18360655737704917,0.34933973589435763,0.4048507462686568,28.0,3,3,0
propanoic acid,C3H7COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2009,0.375,0.375,0.5,0.3333333333333333,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.923076923076923,0.8530805687203792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.39999999999999997,0.11403826323526187,0.0,0.0,0.1737704918032787,0.22328931572629035,0.2425373134328357,26.5,3,3,0
propanoic acid,C3H7COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2010,0.375,0.375,0.5,0.3333333333333333,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.923076923076923,0.8530805687203792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.39999999999999997,0.11403826323526187,0.0,0.0,0.19540983606557377,0.5006002400960383,0.5996268656716417,29.8,3,3,0
propanoic acid,C3H7COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2011,0.375,0.375,0.5,0.3333333333333333,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.923076923076923,0.8530805687203792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.39999999999999997,0.11403826323526187,0.0,0.0,0.20459016393442622,0.6182472989195676,0.7511194029850743,31.2,3,3,0
propanoic acid,C3H7COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2012,0.375,0.375,0.5,0.3333333333333333,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.923076923076923,0.8530805687203792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.39999999999999997,0.11403826323526187,0.0,0.0,0.20131147540983607,0.5762304921968786,0.6970149253731344,30.7,3,3,0
propanoic acid,C3H7COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2013,0.375,0.375,0.5,0.3333333333333333,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.923076923076923,0.8530805687203792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.39999999999999997,0.11403826323526187,0.0,0.0,0.21049180327868852,0.6938775510204082,0.8485074626865674,32.1,3,3,0
propanoic acid,C3H7COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2014,0.375,0.375,0.5,0.3333333333333333,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,0.4,0.07692307692307693,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.125,0.923076923076923,0.8530805687203792,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.39999999999999997,0.11403826323526187,0.0,0.0,0.21967213114754097,0.8115246098439375,1.0,33.5,3,3,0
butanoic acid,C4H9COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2008,0.375,0.375,0.5,0.3333333333333333,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.16250000000000003,0.923076923076923,0.8554502369668247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.49999999999999994,0.15200805195375064,0.0,0.0,0.22950819672131148,0.34933973589435763,0.4048507462686568,28.0,3,3,0
butanoic acid,C4H9COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2009,0.375,0.375,0.5,0.3333333333333333,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.16250000000000003,0.923076923076923,0.8554502369668247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.49999999999999994,0.15200805195375064,0.0,0.0,0.21721311475409835,0.22328931572629035,0.2425373134328357,26.5,3,3,0
butanoic acid,C4H9COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2010,0.375,0.375,0.5,0.3333333333333333,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.16250000000000003,0.923076923076923,0.8554502369668247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.49999999999999994,0.15200805195375064,0.0,0.0,0.2442622950819672,0.5006002400960383,0.5996268656716417,29.8,3,3,0
butanoic acid,C4H9COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2011,0.375,0.375,0.5,0.3333333333333333,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.16250000000000003,0.923076923076923,0.8554502369668247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.49999999999999994,0.15200805195375064,0.0,0.0,0.25573770491803277,0.6182472989195676,0.7511194029850743,31.2,3,3,0
butanoic acid,C4H9COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2012,0.375,0.375,0.5,0.3333333333333333,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.16250000000000003,0.923076923076923,0.8554502369668247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.49999999999999994,0.15200805195375064,0.0,0.0,0.25163934426229506,0.5762304921968786,0.6970149253731344,30.7,3,3,0
butanoic acid,C4H9COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2013,0.375,0.375,0.5,0.3333333333333333,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.16250000000000003,0.923076923076923,0.8554502369668247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.49999999999999994,0.15200805195375064,0.0,0.0,0.26311475409836066,0.6938775510204082,0.8485074626865674,32.1,3,3,0
butanoic acid,C4H9COOH,carboxiyilic acid,liquid,nitrogen_dioxide,2014,0.375,0.375,0.5,0.3333333333333333,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.16250000000000003,0.923076923076923,0.8554502369668247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5335953781623447,0.5376597175521184,0.0037731889781705344,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.49999999999999994,0.15200805195375064,0.0,0.0,0.27459016393442626,0.8115246098439375,1.0,33.5,3,3,0
pentane,C5H12,flamable hydrocarbon,gas,carbon_monoxide,2008,0.625,0.625,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16250000000000003,0.8974358974358974,0.9028436018957346,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.4827879303017424,0.23457847922592026,0.02777777777777778,0.0,0.010409836065573769,0.531332533013205,0.40378289473684204,1.27,5,5,1
pentane,C5H12,flamable hydrocarbon,gas,carbon_monoxide,2009,0.625,0.625,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16250000000000003,0.8974358974358974,0.9028436018957346,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.4827879303017424,0.23457847922592026,0.02777777777777778,0.0,0.009672131147540983,0.523769507803121,0.1891447368421053,1.18,5,5,1
pentane,C5H12,flamable hydrocarbon,gas,carbon_monoxide,2010,0.625,0.625,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16250000000000003,0.8974358974358974,0.9028436018957346,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.4827879303017424,0.23457847922592026,0.02777777777777778,0.0,0.010819672131147541,0.5355342136854739,0.5230263157894739,1.32,5,5,1
pentane,C5H12,flamable hydrocarbon,gas,carbon_monoxide,2011,0.625,0.625,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16250000000000003,0.8974358974358974,0.9028436018957346,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.4827879303017424,0.23457847922592026,0.02777777777777778,0.0,0.011557377049180327,0.5430972388955579,0.7376644736842102,1.41,5,5,1
pentane,C5H12,flamable hydrocarbon,gas,carbon_monoxide,2012,0.625,0.625,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16250000000000003,0.8974358974358974,0.9028436018957346,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.4827879303017424,0.23457847922592026,0.02777777777777778,0.0,0.011311475409836064,0.5405762304921966,0.6661184210526314,1.38,5,5,1
pentane,C5H12,flamable hydrocarbon,gas,carbon_monoxide,2013,0.625,0.625,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16250000000000003,0.8974358974358974,0.9028436018957346,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.4827879303017424,0.23457847922592026,0.02777777777777778,0.0,0.011885245901639344,0.5464585834333732,0.8330592105263155,1.45,5,5,1
pentane,C5H12,flamable hydrocarbon,gas,carbon_monoxide,2014,0.625,0.625,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.5,0.12820512820512822,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.16250000000000003,0.8974358974358974,0.9028436018957346,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0,0.4827879303017424,0.23457847922592026,0.02777777777777778,0.0,0.012459016393442622,0.5523409363745496,1.0,1.52,5,5,1
pentene,C5H10,flamable hydrocarbon,gas,carbon_monoxide,2008,0.625,0.625,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1375,0.923076923076923,0.9265402843601895,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.22231839926958358,0.13255213621512013,0.0,0.05104743044880827,0.0,0.31460674157303314,0.47826086956521596,0.07469879518072275,0.1864406779661021,0.0,0.12280701754385959,0.4827879303017424,0.1995511188325548,0.07503770739064858,0.0,0.010409836065573769,0.531332533013205,0.40378289473684204,1.27,5,5,1
pentene,C5H10,flamable hydrocarbon,gas,carbon_monoxide,2009,0.625,0.625,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1375,0.923076923076923,0.9265402843601895,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09774436090225563,0.0,0.16666666666666666,0.0,0.47826086956521596,0.0,0.0,0.09774436090225525,0.0,0.4827879303017424,0.1995511188325548,0.07503770739064858,0.0,0.009672131147540983,0.523769507803121,0.1891447368421053,1.18,5,5,1
pentene,C5H10,flamable hydrocarbon,gas,carbon_monoxide,2010,0.625,0.625,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1375,0.923076923076923,0.9265402843601895,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.40700558649766644,0.4606905175554312,0.3609022556390977,0.40350052074905823,0.3333333333333333,0.5168539325842691,0.47826086956521596,0.44578313253012025,0.47457627118644075,0.3609022556390977,0.41228070175438614,0.4827879303017424,0.1995511188325548,0.07503770739064858,0.0,0.010819672131147541,0.5355342136854739,0.5230263157894739,1.32,5,5,1
pentene,C5H10,flamable hydrocarbon,gas,carbon_monoxide,2011,0.625,0.625,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1375,0.923076923076923,0.9265402843601895,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5673311594032595,0.6691573463189942,0.6015037593984961,0.6316595321620414,0.5,0.707865168539326,0.3043478260869561,0.6506024096385543,0.6864406779661016,0.6015037593984962,0.7280701754385968,0.4827879303017424,0.1995511188325548,0.07503770739064858,0.0,0.011557377049180327,0.5430972388955579,0.7376644736842102,1.41,5,5,1
pentene,C5H10,flamable hydrocarbon,gas,carbon_monoxide,2012,0.625,0.625,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1375,0.923076923076923,0.9265402843601895,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.41586777404951636,0.5438166030123935,0.7744360902255638,0.6135797030319788,0.6666666666666666,0.5730337078651684,0.0,0.5180722891566263,0.5677966101694918,0.7744360902255636,0.6228070175438596,0.4827879303017424,0.1995511188325548,0.07503770739064858,0.0,0.011311475409836064,0.5405762304921966,0.6661184210526314,1.38,5,5,1
pentene,C5H10,flamable hydrocarbon,gas,carbon_monoxide,2013,0.625,0.625,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.5,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1375,0.923076923076923,0.9265402843601895,1.0,0.41472457627118686,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7500127133872098,0.8147745744769921,0.8872180451127818,0.8351521240075017,0.8333333333333333,0.8426966292134837,0.6086956521739131,0.8433734939759034,0.7881355932203395,0.8872180451127818,0.8508771929824563,0.4827879303017424,0.1995511188325548,0.07503770739064858,0.0,0.011885245901639344,0.5464585834333732,0.8330592105263155,1.45,5,5,1
